"artist","firstName","lastName","gender","itemInSession","length","level","location","sessionId","song","userId"
"Ozzy Osbourne","Kaleb","Cook","M","1","248.42404","free","Yuba City, CA","743","Secret Loser","54"
"VCR","Brayden","Clark","M","0","193.69751","free","New York-Newark-Jersey City, NY-NJ-PA","736","On Its Way Out","41"
"P!nk","Stefany","White","F","0","227.02975","free","Lubbock, TX","697","Glitter In The Air","83"
"DAVE MATTHEWS BAND","Stefany","White","F","1","239.35955","free","Lubbock, TX","697","Time Bomb","83"
"Summer Cats","Stefany","White","F","2","219.42812","free","Lubbock, TX","697","Wild Rice","83"
"Liquid Spill","Aleena","Kirby","F","1","376.16281","paid","Waterloo-Cedar Falls, IA","639","Words- Till the mornin' comes Mix","44"
"Ressurrection Band","Aleena","Kirby","F","2","183.17016","paid","Waterloo-Cedar Falls, IA","639","First Degree Apathy","44"
"Meat Loaf","Aleena","Kirby","F","3","236.38159","paid","Waterloo-Cedar Falls, IA","639","Because Of You","44"
"Josh Rouse","Aleena","Kirby","F","4","258.87302","paid","Waterloo-Cedar Falls, IA","639","My Love Has Gone","44"
"Maddy Prior & Tim Hart","Aleena","Kirby","F","5","141.37424","paid","Waterloo-Cedar Falls, IA","639","Cannily Cannily","44"
"Bunbury","Aleena","Kirby","F","6","533.78567","paid","Waterloo-Cedar Falls, IA","639","Demasiado Tarde (Ahorita Mismo)","44"
"Jason Mraz","Aleena","Kirby","F","7","252.39465","paid","Waterloo-Cedar Falls, IA","639","Live High (Album Version)","44"
"The dB's","Aleena","Kirby","F","8","118.41261","paid","Waterloo-Cedar Falls, IA","639","Black And White","44"
"Camera Obscura","Aleena","Kirby","F","9","170.89261","paid","Waterloo-Cedar Falls, IA","639","The Sun On His Back","44"
"Juanes","Aleena","Kirby","F","10","248.97261","paid","Waterloo-Cedar Falls, IA","639","Para Tu Amor","44"
"ATB","Aleena","Kirby","F","11","262.21669","paid","Waterloo-Cedar Falls, IA","639","Marrakech","44"
"Cracker","Aleena","Kirby","F","12","205.03465","paid","Waterloo-Cedar Falls, IA","639","I'm A Little Rocket Ship","44"
"Blue Man Group","Aleena","Kirby","F","13","386.53342","paid","Waterloo-Cedar Falls, IA","639","The Complex","44"
"At Vance","Aleena","Kirby","F","14","201.82159","paid","Waterloo-Cedar Falls, IA","639","Heart Of Steel","44"
"Wim Mertens","Aleena","Kirby","F","15","289.88036","paid","Waterloo-Cedar Falls, IA","639","Houfnice","44"
"Beirut","Aleena","Kirby","F","16","142.31465","paid","Waterloo-Cedar Falls, IA","639","The Penalty","44"
"Jonathan Edwards","Aleena","Kirby","F","17","238.39302","paid","Waterloo-Cedar Falls, IA","639","Longest Ride (LP Version )","44"
"Shout Out Louds","Aleena","Kirby","F","18","215.97995","paid","Waterloo-Cedar Falls, IA","639","There's Nothing","44"
"John Mayer","Kaylee","Summers","F","1","255.11138","free","Phoenix-Mesa-Scottsdale, AZ","705","War Of My Life","8"
"Los Campesinos!","Aleena","Kirby","F","19","119.11791","paid","Waterloo-Cedar Falls, IA","639","(PLAN A)","44"
"Scissor Sisters","Aleena","Kirby","F","20","271.85587","paid","Waterloo-Cedar Falls, IA","639","Take Your Mama","44"
"Kid Cudi Vs Crookers","Aleena","Kirby","F","21","162.97751","paid","Waterloo-Cedar Falls, IA","639","Day 'N' Nite","44"
"Ana Torroja","Aleena","Kirby","F","22","311.66649","paid","Waterloo-Cedar Falls, IA","639","Un AÃÂ±o Mas","44"
"John Mayer","Aleena","Kirby","F","24","250.38322","paid","Waterloo-Cedar Falls, IA","639","Half Of My Heart","44"
"Lyle Mays","Kinsley","Young","F","0","240.97914","paid","Red Bluff, CA","759","This Moment (Album Version)","85"
"Beenie Man","Aleena","Kirby","F","25","230.03383","paid","Waterloo-Cedar Falls, IA","639","Girls Dem Sugar","44"
"The-Dream / Fabolous","Kinsley","Young","F","1","262.81751","paid","Red Bluff, CA","759","Shawty Is Da Sh*!","85"
"Soul II Soul","Aleena","Kirby","F","26","239.67302","paid","Waterloo-Cedar Falls, IA","639","How Long","44"
"Arcade Fire","Kinsley","Young","F","2","169.19465","paid","Red Bluff, CA","759","I'm Sleeping In A Submarine","85"
"Kansas","Aleena","Kirby","F","27","233.03791","paid","Waterloo-Cedar Falls, IA","639","Hold On","44"
"Snow Patrol","Kinsley","Young","F","3","223.18975","paid","Red Bluff, CA","759","Set Down Your Glass","85"
"Taylor Swift","Aleena","Kirby","F","28","224.9922","paid","Waterloo-Cedar Falls, IA","639","Forever & Always","44"
"Kylie Minogue","Kinsley","Young","F","4","271.3073","paid","Red Bluff, CA","759","Come Into My World","85"
"Paulina Rubio","Aleena","Kirby","F","29","174.31465","paid","Waterloo-Cedar Falls, IA","639","Un Dia Gris","44"
"Andrew Bird","Kinsley","Young","F","5","252.31628","paid","Red Bluff, CA","759","Fiery Crash","85"
"The Rapture","Aleena","Kirby","F","30","323.47383","paid","Waterloo-Cedar Falls, IA","639","Open Up Your Heart","44"
"Horkyze Slyze","Kinsley","Young","F","6","124.44689","paid","Red Bluff, CA","759","Fakty","85"
"The Killers","Aleena","Kirby","F","31","220.89098","paid","Waterloo-Cedar Falls, IA","639","When You Were Young","44"
"Jason Mraz","Kinsley","Young","F","7","252.39465","paid","Red Bluff, CA","759","Live High (Album Version)","85"
"Lady GaGa","Aleena","Kirby","F","32","263.33995","paid","Waterloo-Cedar Falls, IA","639","Paper Gangsta","44"
"Hans Zimmer_ James Newton Howard","Kinsley","Young","F","8","265.50812","paid","Red Bluff, CA","759","Nycteris","85"
"Soltero","Aleena","Kirby","F","33","191.7122","paid","Waterloo-Cedar Falls, IA","639","Step Through The Door","44"
"Blur","Aleena","Kirby","F","34","237.03465","paid","Waterloo-Cedar Falls, IA","639","Country House","44"
"Carlton Livingston_ Shabba Ranks","Aleena","Kirby","F","35","226.32444","paid","Waterloo-Cedar Falls, IA","639","Rumours","44"
"Finger Eleven","Aleena","Kirby","F","36","208.1171","paid","Waterloo-Cedar Falls, IA","639","Paralyzer","44"
"Elbee Bad","Aleena","Kirby","F","37","254.53669","paid","Waterloo-Cedar Falls, IA","639","Dream On! New Age Of Faith / Smokebelch","44"
"Boney James","Molly","Taylor","F","0","327.3922","free","St. Louis, MO-IL","740","Seduction (Album Version)","35"
"Sauce Money Featuring Memphis Bleek","Aleena","Kirby","F","38","280.21506","paid","Waterloo-Cedar Falls, IA","639","What We Do (Explicit) (Feat. Memphis Bleek)","44"
"Toy Matinee","Aleena","Kirby","F","39","297.19465","paid","Waterloo-Cedar Falls, IA","639","Things She Said","44"
"Markus KrunegÃÂ¥rd","Aleena","Kirby","F","40","256.93995","paid","Waterloo-Cedar Falls, IA","639","Jag ÃÂ¤r en vampyr","44"
"The Mountain Goats","Aleena","Kirby","F","41","222.74567","paid","Waterloo-Cedar Falls, IA","639","Heretic Pride","44"
"Modest Mouse","Sienna","Colon","F","0","209.52771","free","Las Cruces, NM","386","Float On","81"
"Emiliana Torrini","Aleena","Kirby","F","42","184.29342","paid","Waterloo-Cedar Falls, IA","639","Sunny Road","44"
"Habib KoitÃÂ©","Sienna","Colon","F","1","305.71057","free","Las Cruces, NM","386","Baro","81"
"Lonnie Gordon","Adler","Barrera","M","1","181.21098","free","New York-Newark-Jersey City, NY-NJ-PA","595","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","100"
"Busdriver","Aleena","Kirby","F","43","202.16118","paid","Waterloo-Cedar Falls, IA","639","The Troglodyte Wins","44"
"SOJA","Sienna","Colon","F","2","285.25669","free","Las Cruces, NM","386","Rasta Courage","81"
"Mike And The Mechanics","Aleena","Kirby","F","44","275.12118","paid","Waterloo-Cedar Falls, IA","639","A Beggar On A Beach Of Gold","44"
"Evanescence","Aleena","Kirby","F","45","224.10404","paid","Waterloo-Cedar Falls, IA","639","Lithium","44"
"Justin Bieber","Aleena","Kirby","F","46","229.0673","paid","Waterloo-Cedar Falls, IA","639","One Less Lonely Girl","44"
"Brandon Heath","Aleena","Kirby","F","47","232.69832","paid","Waterloo-Cedar Falls, IA","639","Give Me Your Eyes","44"
"Samael","Lily","Burns","F","0","221.33506","free","New York-Newark-Jersey City, NY-NJ-PA","756","Under One Flag","32"
"Steve Bug","Aleena","Kirby","F","51","438.67383","paid","Waterloo-Cedar Falls, IA","639","Smackman","44"
"Guns N' Roses","Aleena","Kirby","F","52","208.48281","paid","Waterloo-Cedar Falls, IA","639","Down On The Farm","44"
"New Boyz","Aleena","Kirby","F","53","178.80771","paid","Waterloo-Cedar Falls, IA","639","Tie Me Down [feat. Ray J] (Amended Album Version)","44"
"Train","Aleena","Kirby","F","54","216.76363","paid","Waterloo-Cedar Falls, IA","639","Hey_ Soul Sister","44"
"Randy Crawford","Aleena","Kirby","F","55","270.75873","paid","Waterloo-Cedar Falls, IA","639","Almaz","44"
"Cro-Mags","Jacob","Rogers","M","0","206.99383","free","San Diego-Carlsbad, CA","459","Eyes Of Tomorrow","18"
"Animal Collective","Ryan","Smith","M","0","322.0371","free","San Jose-Sunnyvale-Santa Clara, CA","767","In The Flowers","26"
"Marisa Monte","Chloe","Cuevas","F","2","290.95138","paid","San Francisco-Oakland-Hayward, CA","758","O Xote Das Meninas/Asa Branca/Hino A Sao Jose","49"
"Hollywood Undead","Chloe","Cuevas","F","3","210.52036","paid","San Francisco-Oakland-Hayward, CA","758","Everywhere I Go","49"
"JosÃÂ© GonzÃÂ¡lez","Chloe","Cuevas","F","4","162.97751","paid","San Francisco-Oakland-Hayward, CA","758","Crosses","49"
"Tom Petty And The Heartbreakers","Chloe","Cuevas","F","5","241.52771","paid","San Francisco-Oakland-Hayward, CA","758","Learning To Fly","49"
"Sara Bareilles","Chloe","Cuevas","F","6","233.37751","paid","San Francisco-Oakland-Hayward, CA","758","Gravity","49"
"Asian Dub Foundation","Chloe","Cuevas","F","7","264.69832","paid","San Francisco-Oakland-Hayward, CA","758","Rise To The Challenge","49"
"Cast Of Camp Rock","Ayla","Johnson","F","0","190.71955","free","Santa Rosa, CA","729","We Rock","63"
"The Killers","Chloe","Cuevas","F","8","287.73832","paid","San Francisco-Oakland-Hayward, CA","758","All The Pretty Faces","49"
"Yung Berg feat. Young Jeezy & Ludacris","Ayla","Johnson","F","1","177.162","free","Santa Rosa, CA","729","285 (feat. Young Jeezy & Ludacris)","63"
"Sin Bandera","Ayla","Johnson","F","2","252.78649","free","Santa Rosa, CA","729","Si Me Besas","63"
"Black Eyed Peas","Chloe","Cuevas","F","9","229.61587","paid","San Francisco-Oakland-Hayward, CA","758","Let's Get It Started","49"
"OneRepublic","Ayla","Johnson","F","3","208.14322","free","Santa Rosa, CA","729","Apologize","63"
"Charlie Louvin","Chloe","Cuevas","F","10","170.86649","paid","San Francisco-Oakland-Hayward, CA","758","I Think I'll Live","49"
"Ill Nino","Chloe","Cuevas","F","11","202.57914","paid","San Francisco-Oakland-Hayward, CA","758","Unframed (Album Version)","49"
"Coldplay","Chloe","Cuevas","F","12","294.1122","paid","San Francisco-Oakland-Hayward, CA","758","Fix You","49"
"Kansas","Chloe","Cuevas","F","13","275.9571","paid","San Francisco-Oakland-Hayward, CA","758","Carry On Wayward Son","49"
"Kurtis Blow","Colm","Santana","M","0","353.88036","free","Nashville-Davidson--Murfreesboro--Franklin, TN","722","The Breaks","67"
"Chromeo","Sylvie","Cruz","F","0","171.57179","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","717","Momma's Boy","10"
"Beach House","Chloe","Cuevas","F","14","322.71628","paid","San Francisco-Oakland-Hayward, CA","758","Walk In The Park","49"
"BeyoncÃÂ©","Chloe","Cuevas","F","15","236.35546","paid","San Francisco-Oakland-Hayward, CA","758","Ego","49"
"Kid Cudi / MGMT / Ratatat","Chloe","Cuevas","F","16","295.67955","paid","San Francisco-Oakland-Hayward, CA","758","Pursuit Of Happiness (nightmare)","49"
"Erin McKeown","Chloe","Cuevas","F","17","292.75383","paid","San Francisco-Oakland-Hayward, CA","758","Daisy And Prudence","49"
"Andres Calamaro","Chloe","Cuevas","F","18","263.83628","paid","San Francisco-Oakland-Hayward, CA","758","Los Aviones","49"
"Akon","Chloe","Cuevas","F","19","253.77914","paid","San Francisco-Oakland-Hayward, CA","758","Freedom","49"
"Los Bunkers","Chloe","Cuevas","F","20","217.83465","paid","San Francisco-Oakland-Hayward, CA","758","Ven AquÃÂ­","49"
"Steely Dan","Chloe","Cuevas","F","21","273.94567","paid","San Francisco-Oakland-Hayward, CA","758","Reelin' In The Years","49"
"Aterciopelados","Chloe","Cuevas","F","22","169.45587","paid","San Francisco-Oakland-Hayward, CA","758","Complemento","49"
"The Avett Brothers","Chloe","Cuevas","F","26","291.36934","paid","San Francisco-Oakland-Hayward, CA","758","Laundry Room","49"
"Metallica","Chloe","Cuevas","F","27","284.86485","paid","San Francisco-Oakland-Hayward, CA","758","Fight Fire With Fire","49"
"Rihanna","Chloe","Cuevas","F","28","208.40444","paid","San Francisco-Oakland-Hayward, CA","758","Te Amo","49"
"Sepultura","Chloe","Cuevas","F","29","238.62812","paid","San Francisco-Oakland-Hayward, CA","758","More Of The Same","49"
"Fate","Ryan","Smith","M","1","290.58567","free","San Jose-Sunnyvale-Santa Clara, CA","783","(I Can't Stand) Losing You (2004 Digital Remaster)","26"
"Stone Temple Pilots","Chloe","Cuevas","F","30","155.24526","paid","San Francisco-Oakland-Hayward, CA","758","Days Of The Week (Album Version)","49"
"Sean Kingston and Justin Bieber","Ryan","Smith","M","2","201.9522","free","San Jose-Sunnyvale-Santa Clara, CA","783","Eenie Meenie","26"
"Iron Maiden","Chloe","Cuevas","F","31","233.76934","paid","San Francisco-Oakland-Hayward, CA","758","Run To The Hills (1998 Digital Remaster)","49"
"Blackalicious","Chloe","Cuevas","F","32","206.36689","paid","San Francisco-Oakland-Hayward, CA","758","Make You Feel That Way","49"
"Deftones","Kinsley","Young","F","2","372.97587","paid","Red Bluff, CA","776","Head Up (LP Version)","85"
"Destiny's Child","Chloe","Cuevas","F","33","271.33342","paid","San Francisco-Oakland-Hayward, CA","758","Say My Name","49"
"Cat Stevens","Chloe","Cuevas","F","34","167.6273","paid","San Francisco-Oakland-Hayward, CA","758","If You Want To Sing Out_ Sing Out","49"
"The Notorious B.I.G.","Kinsley","Young","F","3","239.75138","paid","Red Bluff, CA","776","Playa Hater (Amended Version)","85"
"Eminem / Dr. Dre / 50 Cent","Chloe","Cuevas","F","35","297.482","paid","San Francisco-Oakland-Hayward, CA","758","Crack A Bottle","49"
"Orchestral Manoeuvres In The Dark","Kinsley","Young","F","4","263.26159","paid","Red Bluff, CA","776","Stay (The Black Rose And The Universal Wheel)","85"
"Vangelis","Kinsley","Young","F","5","280.21506","paid","Red Bluff, CA","776","Roxane's Veil","85"
"Spandau Ballet","Kinsley","Young","F","6","333.63546","paid","Red Bluff, CA","776","TRUE","85"
"The Pussycat Dolls","Kinsley","Young","F","8","197.90322","paid","Red Bluff, CA","776","I'm Done","85"
"The Hollies","Kinsley","Young","F","9","252.96934","paid","Red Bluff, CA","776","I'm Down","85"
"Lily Allen","Kinsley","Young","F","10","190.95465","paid","Red Bluff, CA","776","LDN","85"
"Fall Out Boy","Kinsley","Young","F","11","231.47057","paid","Red Bluff, CA","776","She's My Winona","85"
"Metallica","Kinsley","Young","F","12","396.40771","paid","Red Bluff, CA","776","The Unforgiven II","85"
"Journey","Hannah","Calhoun","F","0","244.06159","free","Los Angeles-Long Beach-Anaheim, CA","410","Loved By You","64"
"O-Zone","Kinsley","Young","F","13","213.7073","paid","Red Bluff, CA","776","Dragostea din tin (ma-ya-hi)","85"
"The Spinners","Chloe","Cuevas","F","37","187.27138","paid","San Francisco-Oakland-Hayward, CA","758","It's A Shame","49"
"Murs","Kinsley","Young","F","14","256.7571","paid","Red Bluff, CA","776","Bad Man!","85"
"Navajita Platea","Chloe","Cuevas","F","38","261.14567","paid","San Francisco-Oakland-Hayward, CA","758","Desde Mi Azotea (Version JDK)","49"
"Basshunter","Kinsley","Young","F","15","207.0722","paid","Red Bluff, CA","776","Boten Anna [Radio edit]","85"
"Melody Gardot","Chloe","Cuevas","F","39","322.97751","paid","San Francisco-Oakland-Hayward, CA","758","Some Lessons","49"
"Maelo Ruiz","Kinsley","Young","F","16","292.77995","paid","Red Bluff, CA","776","Te Va A Doler","85"
"Aaliyah","Chloe","Cuevas","F","40","289.88036","paid","San Francisco-Oakland-Hayward, CA","758","At Your Best You Are Love","49"
"Dwight Yoakam","Kinsley","Young","F","17","239.3073","paid","Red Bluff, CA","776","You're The One","85"
"Coldplay","Chloe","Cuevas","F","41","307.51302","paid","San Francisco-Oakland-Hayward, CA","758","Clocks","49"
"Fragma","Kinsley","Young","F","18","440.76363","paid","Red Bluff, CA","776","Everytime You Need Me (Pulsedriver Remix) (Instrumental)","85"
"Rihanna","Chloe","Cuevas","F","42","268.25098","paid","San Francisco-Oakland-Hayward, CA","758","Don't Stop The Music","49"
"Temple Of The Dog","Kinsley","Young","F","19","243.9571","paid","Red Bluff, CA","776","Hunger Strike","85"
"Tears For Fears","Chloe","Cuevas","F","43","255.34649","paid","San Francisco-Oakland-Hayward, CA","758","Head Over Heels","49"
"Base Ball Bear","Kinsley","Young","F","20","255.60771","paid","Red Bluff, CA","776","Sayonara-Nostalgia","85"
"Train","Chloe","Cuevas","F","44","234.50077","paid","San Francisco-Oakland-Hayward, CA","758","Skyscraper","49"
"Rufus Wainwright","Kinsley","Young","F","21","249.62567","paid","Red Bluff, CA","776","Hallelujah","85"
"Confederate Railroad","Chloe","Cuevas","F","45","202.57914","paid","San Francisco-Oakland-Hayward, CA","758","Jesus And Mama (LP Version)","49"
"Leona Lewis","Kinsley","Young","F","22","203.88526","paid","Red Bluff, CA","776","Forgive Me","85"
"Panic At The Disco","Chloe","Cuevas","F","46","259.29098","paid","San Francisco-Oakland-Hayward, CA","758","Behind The Sea [Live In Chicago]","49"
"Jesse Cook","Kinsley","Young","F","26","240.43057","paid","Red Bluff, CA","776","Byzantium Underground","85"
"Gorillaz","Chloe","Cuevas","F","47","221.20444","paid","San Francisco-Oakland-Hayward, CA","758","Feel Good Inc (Album Version)","49"
"Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Kinsley","Young","F","27","277.15873","paid","Red Bluff, CA","776","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)","85"
"Paramore","Chloe","Cuevas","F","48","267.65016","paid","San Francisco-Oakland-Hayward, CA","758","The Only Exception (Album Version)","49"
"Yonder Mountain String Band","Kinsley","Young","F","28","297.58649","paid","Red Bluff, CA","776","Boatman's Dance","85"
